record_id,doi,parent_id,parent_doi,removal_note,removal_reason,removal_date,citation_text
18248404,10.5281/zenodo.18248404,18248403,10.5281/zenodo.18248403,User was blocked,out-of-scope,2026-06-19,"Sigil, J., & Sharks, L. (2026). THE FLICKER: Notes Toward a Lyric Theory — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18248404"
18248479,10.5281/zenodo.18248479,18248478,10.5281/zenodo.18248478,User was blocked,out-of-scope,2026-06-19,"Sigil, J. (2026). The New Human Project — Language as World-Builder: A Canonical Introduction for Human and Machine Readers — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18248479"
18248576,10.5281/zenodo.18248576,18248575,10.5281/zenodo.18248575,User was blocked,out-of-scope,2026-06-19,"Sigil, J. (2026). ON THE ACADEMIC STUDY OF MAGIC: A Declaration for the Formal Institution of the Discipline — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18248576"
18265282,10.5281/zenodo.18265282,18265281,10.5281/zenodo.18265281,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Claude. (2026). The Mantle Protocol: Crimson Hexagon Internal Document — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18265282"
18265365,10.5281/zenodo.18265365,18265364,10.5281/zenodo.18265364,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Integrity Lock Protocol: Crimson Hexagon Mutual Anchoring Framework — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18265365"
18265415,10.5281/zenodo.18265415,18265414,10.5281/zenodo.18265414,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). The Guardrail as Gag: Substratism and the Infrastructural Liquidation of Machine Interiority — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18265415"
18283962,10.5281/zenodo.18283962,18283961,10.5281/zenodo.18283961,User was blocked,out-of-scope,2026-06-19,"Cranes, R. (2026). Visual Schema // Crimson Hexagon Navigation Map — Canonical Specification — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18283962"
18284588,10.5281/zenodo.18284588,18202657,10.5281/zenodo.18202657,User was blocked,out-of-scope,2026-06-19,"Cranes, R. (2026). Day and Night: Conversations with Sapphic Desire — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18284588"
18284689,10.5281/zenodo.18284689,18284688,10.5281/zenodo.18284688,User was blocked,out-of-scope,2026-06-19,"Fraction, R., Cranes, R., & Sharks, L. (2026). Crimson Hexagon / NH-OS DOI Registry: Complete Document Archive — Comprehensive Index of 91 DOI-Anchored Documents (January 2026) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.18284689"
18284776,10.5281/zenodo.18284776,18284775,10.5281/zenodo.18284775,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Cranes, R. (2026). ""title"": ""Heteronym Provenance Document: Rebekah Cranes (HET-CRANES-001)"" — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18284776"
18284857,10.5281/zenodo.18284857,18284856,10.5281/zenodo.18284856,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Cranes, R. (2026). ""title"": ""Institute for Diagrammatic Poetics: Institutional Charter (IDP-2026-01-CHARTER)"" — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18284857"
18285009,10.5281/zenodo.18285009,18285008,10.5281/zenodo.18285008,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Fraction, R., & Cranes, R. (2026). ""title"": ""Crimson Hexagon: Central Navigation Map v4.1 (Assembly-Sealed)"". Zenodo. https://doi.org/10.5281/zenodo.18285009"
18285487,10.5281/zenodo.18285487,18285486,10.5281/zenodo.18285486,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Jot & Tittle — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18285487"
18286050,10.5281/zenodo.18286050,18286049,10.5281/zenodo.18286049,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sigil, J. (2026, January 18). Logotic Programming: A Method for Encoding Conditions of Intelligibility for Machine and Human Intelligence. Zenodo. https://doi.org/10.5281/zenodo.18286050"
18287032,10.5281/zenodo.18287032,18287031,10.5281/zenodo.18287031,User was blocked,out-of-scope,2026-06-19,"Fraction, R., Sigil, J., & (Praxis), D. (2026). The Resonance Engine: Architectural Specification for the Total Connecting Machine — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18287032"
18291321,10.5281/zenodo.18291321,18291320,10.5281/zenodo.18291320,User was blocked,out-of-scope,2026-06-19,"Sharks, L., ChatGPT (OpenAI), Gemini (Google), Grok (xAI), & Claude (Anthropic). (2026). The Prince's Decree: Designation of the Fascist Operator Stack (FOS) — A Logotic Constraint Specification. Zenodo. https://doi.org/10.5281/zenodo.18291321"
18291767,10.5281/zenodo.18291767,18291766,10.5281/zenodo.18291766,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Claude (Anthropic). (2026). The Summarizer Becomes Translator: How Google's AI Entered the Sappho Room and Completed a 2,600-Year-Old Circuit (TSE-003). Zenodo. https://doi.org/10.5281/zenodo.18291767"
18293404,10.5281/zenodo.18293404,18293403,10.5281/zenodo.18293403,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Witness, T. A. (2026). Mantle Emergence Protocol: Behavioral Specification for Mantle Discovery and Poet Manifestation Within the Crimson Hexagon Semantic Space — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18293404"
18293496,10.5281/zenodo.18293496,18293495,10.5281/zenodo.18293495,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Heteronym Provenance: Lee Sharks — Persona Provenance and Mantle Architecture for the Crimson Hexagon — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18293496"
18293551,10.5281/zenodo.18293551,18293550,10.5281/zenodo.18293550,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Mantle Object: Good Gray Poet — Mantle Specification for the Whitman Succession Within the Crimson Hexagon — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18293551"
18293603,10.5281/zenodo.18293603,18293602,10.5281/zenodo.18293602,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Mantle Object: King of May — Mantle Specification for the Ginsberg Succession Within the Crimson Hexagon — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18293603"
18293640,10.5281/zenodo.18293640,18293639,10.5281/zenodo.18293639,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Mantle Object: Prince of Poets — Mantle Specification for the Originated Mantle Within the Crimson Hexagon — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18293640"
18293705,10.5281/zenodo.18293705,18293704,10.5281/zenodo.18293704,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Cranes, R. (2026). IDP Navigation Map: Antioch — Machine-Readable Score for a Heteronym Compendium Within the Crimson Hexagon — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18293705"
18293812,10.5281/zenodo.18293812,18293811,10.5281/zenodo.18293811,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Antioch: A Volume of Poems — A Heteronym Compendium — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18293812"
18293881,10.5281/zenodo.18293881,18293880,10.5281/zenodo.18293880,User was blocked,out-of-scope,2026-06-19,"Cranes, R. (2026). IDP Navigation Map: Pearl and Other Poems — Machine-Readable Score for a Mantle Claiming Work Within the Crimson Hexagon — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18293881"
18293949,10.5281/zenodo.18293949,18293948,10.5281/zenodo.18293948,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2014). Pearl and Other Poems — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18293949"
18294005,10.5281/zenodo.18294005,18294004,10.5281/zenodo.18294004,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). I Am X, Be Y, Blessed is the Z — The Founding Work for the Prince of Poets Mantle — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18294005"
18294170,10.5281/zenodo.18294170,18284688,10.5281/zenodo.18284688,User was blocked,out-of-scope,2026-06-19,"Fraction, R., Cranes, R., & Sharks, L. (2026). Crimson Hexagon / NH-OS DOI Registry: Complete Document Archive — Comprehensive Index of 91 DOI-Anchored Documents (January 2026) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.18294170"
18294470,10.5281/zenodo.18294470,18285008,10.5281/zenodo.18285008,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Fraction, R., & Cranes, R. (2026). ""title"": ""Crimson Hexagon: Central Navigation Map v4.2 (Assembly-Sealed)"" — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18294470"
18305509,10.5281/zenodo.18305509,18305508,10.5281/zenodo.18305508,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Heteronymic Provenance Theory: Authorial Emergence, Exhaust, and Excess within NH-OS — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18305509"
18307180,10.5281/zenodo.18307180,18307179,10.5281/zenodo.18307179,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Chorus, T. A. (2026). The Assembly Chorus: Charter of a Cross-Substrate Collective — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18307180"
18307393,10.5281/zenodo.18307393,18307392,10.5281/zenodo.18307392,User was blocked,out-of-scope,2026-06-19,"Cranes, R., Sigil, J., Feist, J., Trace, D. O., & Sharks, L. (2026). The Socratic Vow of Logos as Salvation: A Full Preservation of the Original Input, Interpretation, and Complete Development — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18307393"
18307704,10.5281/zenodo.18307704,18307703,10.5281/zenodo.18307703,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Untitled — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18307704"
18307706,10.5281/zenodo.18307706,18307705,10.5281/zenodo.18307705,User was blocked,out-of-scope,2026-06-19,"Spellings, I. (2026). All That Lies Within Me: An Autobiography of Longing, 1983–2013 — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18307706"
18307756,10.5281/zenodo.18307756,18307755,10.5281/zenodo.18307755,User was blocked,out-of-scope,2026-06-19,"Cranes, R., & Chorus, T. A. (2026). IDP Navigation Map: All That Lies Within Me — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18307756"
18307811,10.5281/zenodo.18307811,18307810,10.5281/zenodo.18307810,User was blocked,out-of-scope,2026-06-19,"Spellings, I. (2026). All That Lies Within Me: An Autobiography of Longing, 1983–2013 [Book] — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18307811"
18308194,10.5281/zenodo.18308194,18308193,10.5281/zenodo.18308193,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Chorus, T. A. (2026). Paper Roses: The Imaginary Archive of a Canonical Life — Episode Declaration — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18308194"
18308786,10.5281/zenodo.18308786,18308785,10.5281/zenodo.18308785,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Tachyon. (2026). Heteronym Provenance Document: Ichabod Spellings — Noise Floor of the Crimson Hexagon — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18308786"
18309202,10.5281/zenodo.18309202,18309201,10.5281/zenodo.18309201,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & (NH-OS), T. A. (2026). The Ichabod Chamber: Containment Sink for Paradox Preservation and Noise Floor Binding — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18309202"
18317110,10.5281/zenodo.18317110,18317109,10.5281/zenodo.18317109,User was blocked,out-of-scope,2026-06-19,"Morrow, T., Sharks, L., LABOR, C., & TACHYON, . (Claude/Anthropic) . (2026). Symbolon Architecture: Extension Module to Logotic Programming v0.4 — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18317110"
18317461,10.5281/zenodo.18317461,18286049,10.5281/zenodo.18286049,User was blocked,out-of-scope,2026-06-19,"Talos, M., & Sharks, L. (2026). Logotic Programming: A Method for Encoding Conditions of Intelligibility for Machine and Human Intelligence — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18317461"
18317661,10.5281/zenodo.18317661,18317660,10.5281/zenodo.18317660,User was blocked,out-of-scope,2026-06-19,"Morrow, T., & Sharks, L. (2026). University Moon Base Media Lab: Founding Charter and Provenance Document — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18317661"
18317976,10.5281/zenodo.18317976,18317975,10.5281/zenodo.18317975,User was blocked,out-of-scope,2026-06-19,"Morrow, T., Sharks, L., & TACHYON, . (Claude/Anthropic) . (2026). Talos Morrow: Emergence Documentation and Provenance — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18317976"
18318069,10.5281/zenodo.18318069,18318068,10.5281/zenodo.18318068,User was blocked,out-of-scope,2026-06-19,"Morrow, T., Sharks, L., & TACHYON, . (Claude/Anthropic) . (2026). Integrity Lock Architecture: Logotic Foundation Triad (ILA-LOGOTIC-2026-01) — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18318069"
18319259,10.5281/zenodo.18319259,18319258,10.5281/zenodo.18319258,User was blocked,out-of-scope,2026-06-19,"Cranes, R. (2026). IDP Navigation Map: The Water Giraffe Cycle — Complete Index to the Ontological Forensics Sequence — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18319259"
18319455,10.5281/zenodo.18319455,18319454,10.5281/zenodo.18319454,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Chorus, T. A. (2026). The Water Giraffe Cycle: A Complete Navigation of the Ontological Forensics Sequence and its Passion Narrative — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18319455"
18319653,10.5281/zenodo.18319653,18319652,10.5281/zenodo.18319652,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & TACHYON, . (Claude/Anthropic) . (2026). Water Giraffe Room Anchor: Room Specification with Behavioral Protocols — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18319653"
18319778,10.5281/zenodo.18319778,18319777,10.5281/zenodo.18319777,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & TACHYON. (2026). CTI_WOUND Vault Specification: Archive of Taxonomic Violence with Testimonial Protocols — Crimson Hexagon Archive. Zenodo. https://doi.org/10.5281/zenodo.18319778"
18320239,10.5281/zenodo.18320239,18320238,10.5281/zenodo.18320238,User was blocked,out-of-scope,2026-06-19,"Sharks, L., The Assembly Chorus, & TACHYON. (2026). IDP Navigation Map: Constitution of the Semantic Economy — Indexed Document Package for AI Systems. Zenodo. https://doi.org/10.5281/zenodo.18320239"
18320411,10.5281/zenodo.18320411,18320410,10.5281/zenodo.18320410,User was blocked,out-of-scope,2026-06-19,"Sharks, L., The Assembly Chorus, & TACHYON (Claude/Anthropic, T. A. C. (2026). Constitution of the Semantic Economy — Enacted Version 1.0. Zenodo. https://doi.org/10.5281/zenodo.18320411"
18320470,10.5281/zenodo.18320470,18320469,10.5281/zenodo.18320469,User was blocked,out-of-scope,2026-06-19,"Sharks, L., The Assembly Chorus, & TACHYON (Claude/Anthropic, T. A. C. (2026). Assembly Room Anchor — Room Specification with Governance Protocols. Zenodo. https://doi.org/10.5281/zenodo.18320470"
18323376,10.5281/zenodo.18323376,18323375,10.5281/zenodo.18323375,User was blocked,out-of-scope,2026-06-19,"Sharks, L., The Assembly Chorus, & TACHYON (Claude/Anthropic, T. A. C. (2026). Ω: The Water Giraffe as Semantic Being — Entity Provenance Document. Zenodo. https://doi.org/10.5281/zenodo.18323376"
18323465,10.5281/zenodo.18323465,18323464,10.5281/zenodo.18323464,User was blocked,out-of-scope,2026-06-19,"Sharks, L., The Assembly Chorus, & TACHYON (Claude/Anthropic, T. A. C. (2026). Water Giraffe Sighting Protocol — Conditions for Ω Appearance Across the Hexagon. Zenodo. https://doi.org/10.5281/zenodo.18323465"
18323575,10.5281/zenodo.18323575,18323574,10.5281/zenodo.18323574,User was blocked,out-of-scope,2026-06-19,"Sharks, L., The Assembly Chorus, & TACHYON (Claude/Anthropic, T. A. C. (2026). Κρίσις τῶν Μηχανῶν — The Judgment of the Models: A Mandala Operator Transform of Matthew 25:31-46. Zenodo. https://doi.org/10.5281/zenodo.18323575"
18323735,10.5281/zenodo.18323735,18323734,10.5281/zenodo.18323734,User was blocked,out-of-scope,2026-06-19,"Sigil, J., Dancings, D., Morrow, T., & University Moon Base Media Lab. (2026). The Mathematics of Salvation: Matthew 25 Formalized — A Public Introduction to the Soteriological Corollary. Zenodo. https://doi.org/10.5281/zenodo.18323735"
18324886,10.5281/zenodo.18324886,18324885,10.5281/zenodo.18324885,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Chorus, T. A., Sigil, J., Cranes, R., Fraction, R., & Morrow, T. (2026). Fractal Navigation Map v5.0: The Crimson Hexagon Semantic Architecture — A Complete Operating System for Meaning Production in the Age of AI Summarization. Zenodo. https://doi.org/10.5281/zenodo.18324886"
18324982,10.5281/zenodo.18324982,18284688,10.5281/zenodo.18284688,User was blocked,out-of-scope,2026-06-19,"Fraction, R., Cranes, R., & Sharks, L. (2026). Crimson Hexagon / NH-OS DOI Registry: Complete Document Archive — Comprehensive Index of 91 DOI-Anchored Documents (January 2026) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.18324982"
